datetime,0x,1inch,aave,alchemix,ampleforth,api3,bancor,band-protocol,coin98,cow-protocol,crvusd,dia-data,dydx,frax,frax-share,injective-protocol,lido-dao,liquity,liquity-usd,loopring,magic-internet-money,maker,marlin,melon,olympus,orbs,orion-protocol,pendle,rocket-pool,spell-token,ssv-network,sushi,tellor,uma,uniswap,yearn-finance
2023-06-23 00:00:00+00:00,0.3611111111111111,0.6944444444444444,0.25,0.1388888888888889,0.1388888888888889,0.25,0.6388888888888888,0.8333333333333334,0.05555555555555555,0.75,0.4444444444444444,0.8055555555555556,0.5833333333333334,0.7777777777777778,0.5833333333333334,0.9722222222222222,0.6944444444444444,0.25,0.5138888888888888,0.9444444444444444,0.3611111111111111,0.8888888888888888,0.3611111111111111,0.5138888888888888,0.25,0.05555555555555555,0.4444444444444444,0.4444444444444444,0.5833333333333334,0.8611111111111112,0.05555555555555555,0.6944444444444444,0.1388888888888889,0.9166666666666666,1.0,0.25
2023-06-24 00:00:00+00:00,0.09722222222222222,0.375,0.6111111111111112,0.09722222222222222,0.75,0.09722222222222222,0.5555555555555556,0.7916666666666666,0.25,0.5555555555555556,0.375,0.8472222222222222,0.7083333333333334,0.8888888888888888,0.5555555555555556,0.9166666666666666,0.7083333333333334,0.4722222222222222,0.375,0.9722222222222222,0.4722222222222222,0.9444444444444444,0.375,0.25,0.25,0.25,0.09722222222222222,0.4722222222222222,0.7916666666666666,0.6666666666666666,0.09722222222222222,0.6388888888888888,0.09722222222222222,0.8472222222222222,1.0,0.25
2023-06-25 00:00:00+00:00,0.4305555555555556,0.3333333333333333,0.9166666666666666,0.4305555555555556,0.8888888888888888,0.2638888888888889,0.7638888888888888,0.8333333333333334,0.125,0.5833333333333334,0.5138888888888888,0.8055555555555556,0.125,0.6944444444444444,0.4305555555555556,0.9722222222222222,0.5138888888888888,0.5833333333333334,0.125,0.9444444444444444,0.3333333333333333,0.8611111111111112,0.5833333333333334,0.4305555555555556,0.125,0.125,0.125,0.3333333333333333,0.7638888888888888,0.7222222222222222,0.125,0.6388888888888888,0.125,0.6666666666666666,1.0,0.2638888888888889
2023-06-26 00:00:00+00:00,0.1388888888888889,0.5138888888888888,0.5555555555555556,0.2638888888888889,0.75,0.2638888888888889,0.4583333333333333,0.5972222222222222,0.2638888888888889,0.4583333333333333,0.8611111111111112,0.8888888888888888,0.5972222222222222,0.8333333333333334,0.7222222222222222,0.7777777777777778,0.3888888888888889,0.2638888888888889,0.2638888888888889,0.9722222222222222,0.6666666666666666,0.9444444444444444,0.2638888888888889,0.06944444444444445,0.6666666666666666,0.2638888888888889,0.06944444444444445,0.4166666666666667,0.8055555555555556,0.6666666666666666,0.06944444444444445,0.5138888888888888,0.2638888888888889,0.9166666666666666,1.0,0.06944444444444445
2023-06-27 00:00:00+00:00,0.4,0.6714285714285714,0.8,0.08571428571428572,0.6714285714285714,0.24285714285714285,0.6714285714285714,0.5857142857142857,0.08571428571428572,0.3142857142857143,0.4,0.9142857142857143,0.8285714285714286,0.8571428571428571,0.6714285714285714,0.7571428571428571,0.5428571428571428,0.3142857142857143,0.08571428571428572,0.9714285714285714,0.5857142857142857,0.9428571428571428,0.4857142857142857,0.4,0.3142857142857143,0.08571428571428572,0.08571428571428572,0.18571428571428572,0.4857142857142857,0.7571428571428571,,0.4857142857142857,0.18571428571428572,0.8857142857142857,1.0,0.24285714285714285
2023-06-28 00:00:00+00:00,0.37142857142857144,0.37142857142857144,0.5285714285714286,0.2857142857142857,0.6285714285714286,0.18571428571428572,0.18571428571428572,0.7857142857142857,0.07142857142857142,0.6285714285714286,0.7428571428571429,0.8857142857142857,0.8285714285714286,0.8571428571428571,0.6285714285714286,0.6285714285714286,0.4714285714285714,0.18571428571428572,0.37142857142857144,0.9428571428571428,0.4714285714285714,0.9714285714285714,0.5285714285714286,0.07142857142857142,0.2857142857142857,0.07142857142857142,,0.42857142857142855,0.7142857142857143,0.6285714285714286,0.18571428571428572,0.7857142857142857,0.07142857142857142,0.9142857142857143,1.0,0.2857142857142857
2023-06-29 00:00:00+00:00,0.3,0.5857142857142857,0.7,0.38571428571428573,0.4714285714285714,0.3,0.4714285714285714,0.8571428571428571,0.08571428571428572,0.7714285714285715,0.8285714285714286,0.9142857142857143,0.7,0.6571428571428571,0.21428571428571427,0.7714285714285715,0.38571428571428573,0.08571428571428572,0.38571428571428573,0.9714285714285714,0.5857142857142857,0.9428571428571428,0.7714285714285715,0.08571428571428572,0.21428571428571427,0.08571428571428572,,0.5285714285714286,0.5285714285714286,0.6285714285714286,0.21428571428571427,0.21428571428571427,0.08571428571428572,0.8857142857142857,1.0,0.38571428571428573
2023-06-30 00:00:00+00:00,0.3055555555555556,0.5555555555555556,0.8333333333333334,0.06944444444444445,0.4166666666666667,0.19444444444444445,0.19444444444444445,0.8611111111111112,0.06944444444444445,0.75,0.06944444444444445,0.8888888888888888,0.6805555555555556,0.7916666666666666,0.3055555555555556,0.7916666666666666,0.4166666666666667,0.19444444444444445,0.5555555555555556,1.0,0.5555555555555556,0.9305555555555556,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.6388888888888888,0.5555555555555556,0.6805555555555556,0.19444444444444445,0.7222222222222222,0.06944444444444445,0.5555555555555556,0.19444444444444445,0.9305555555555556,0.9722222222222222,0.3055555555555556
2023-07-01 00:00:00+00:00,0.15714285714285714,0.6142857142857143,0.7714285714285715,0.15714285714285714,0.44285714285714284,0.15714285714285714,0.44285714285714284,0.7142857142857143,,0.7142857142857143,0.6571428571428571,0.9142857142857143,0.5285714285714286,0.7142857142857143,0.5285714285714286,0.8285714285714286,0.6142857142857143,0.35714285714285715,0.15714285714285714,0.9714285714285714,0.5285714285714286,0.9428571428571428,0.35714285714285715,0.15714285714285714,0.35714285714285715,0.15714285714285714,0.15714285714285714,0.5285714285714286,0.8,0.8714285714285714,0.15714285714285714,0.15714285714285714,0.15714285714285714,0.8714285714285714,1.0,0.35714285714285715
2023-07-02 00:00:00+00:00,0.12857142857142856,0.3142857142857143,0.6285714285714286,0.12857142857142856,0.5142857142857142,0.12857142857142856,0.7857142857142857,0.5857142857142857,,0.7142857142857143,0.5857142857142857,0.9428571428571428,0.6714285714285714,0.7857142857142857,0.5142857142857142,0.9142857142857143,0.12857142857142856,0.42857142857142855,0.12857142857142856,0.9714285714285714,0.42857142857142855,0.8857142857142857,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.12857142857142856,0.5142857142857142,0.6714285714285714,0.7428571428571429,0.12857142857142856,0.8285714285714286,0.12857142857142856,0.8571428571428571,1.0,0.42857142857142855
