datetime,0x,1inch,aave,alchemix,ampleforth,api3,bancor,band-protocol,coin98,cow-protocol,crvusd,dia-data,dydx,frax,frax-share,injective-protocol,lido-dao,liquity,liquity-usd,loopring,magic-internet-money,maker,marlin,melon,olympus,orbs,orion-protocol,pendle,rocket-pool,spell-token,ssv-network,sushi,tellor,uma,uniswap,yearn-finance
2023-06-23 00:00:00+00:00,-0.613040064229436,0.21863079969995786,1.5576087017110696,-0.6956213164096459,-1.3576937335882908,0.1102139721982723,1.078299616606782,-0.5566308633761032,0.4566742086038998,-1.6384062233876702,,-1.7397462032489683,1.2753557939484168,1.1022711036474855,1.0013026789131074,0.06948418149920253,1.617269328394013,0.5766299990418181,0.7133847062155888,0.4410358155437172,0.18277543592468515,0.7640677756707689,-0.9374875511154664,-0.4536448943054013,0.1926034782525018,-1.7579445443786959,-2.1423091871516613,-0.1995228184242128,0.3858146363537265,0.009693214397707492,-0.4981655360342878,0.5497368256169757,-1.2282779186759412,0.10839806789826714,1.4940771357839382,-0.08683662159609996
2023-06-24 00:00:00+00:00,0.07060652552509601,0.4181676454131093,0.95496565221136,-0.5228389900772702,0.08406607817818142,-0.1444593798030415,-0.7869820499753377,-0.6956246924644064,-0.655703436176206,-2.392432528370966,,-0.2555987106307082,0.10137112454074464,1.667471977106243,0.6173196372639121,0.1018852427922583,1.4406322003672598,0.25450813906185205,1.6605819943850002,1.366284222528028,1.0693254072412948,1.0200159187650977,-0.48260655175661543,-0.930887794976461,-0.4300371989635178,-1.9004431457454691,-1.5839646469450557,-0.31518219896462774,1.1744842431817994,-0.5417166639435458,-1.323088853350451,-0.029246585585428496,-0.3861417010664449,-0.302114683768614,1.376399373415474,0.30098443058742785
2023-06-25 00:00:00+00:00,-0.17575950267868137,0.53727746334149,2.3413842224320565,-0.05912725271222523,0.35250780683883554,0.049758594169075125,0.0170962836828084,-0.47409386261338227,-0.6145157485295251,-3.3681651044417587,,-0.42564628642806984,0.6294766256603963,0.8556937424646366,0.6378126439747647,-0.37628409527203055,1.2961481439508513,0.11109799424820781,0.7475671610865087,0.42236331307853725,-1.725654520724123,0.6593425612675852,-0.5529693513880188,-0.5814769059366438,0.29934786109086337,-1.4086175335904425,-0.664848980429259,-0.013992582120380128,0.3484862846118483,-0.55978792762558,-0.35847569447670885,0.5226447144882523,-0.839623962398088,0.2661576159063173,1.8989679561796904,0.2059083228921599
2023-06-26 00:00:00+00:00,-0.5983381812380143,0.5319569633494479,1.88810455635896,0.06960523027707335,0.18560547557963658,-0.02515044737763197,-0.06239033458363531,-0.4916631710793169,-0.0493224693685213,-1.0693443805991858,,-0.27491695814891337,0.6366905630852463,1.2270813551555646,0.9615029658913683,0.2961398446510169,1.1157684548535427,0.35894480763235714,0.8519271151932,-0.004325415644069196,-2.1334998276526522,0.8399680382031178,-0.9171374406216486,-1.1343116229294392,0.5923761962079593,-0.9752897184767526,-3.299255947913819,0.34935636502688233,0.4591386217805851,-0.4762921165896654,0.1372009083971965,0.08129415342593327,-0.46459189701921233,-0.3950854672899811,1.6477094021700591,0.14054437929326394
2023-06-27 00:00:00+00:00,-0.057244975828645885,0.22953136562459922,1.4152382666768037,-0.10563074296409275,-0.6299003679088795,0.027790031994944012,0.17521930521832693,-0.6631722433408995,-0.36887544844682163,-1.1033216866163946,,-0.18576795523213396,0.7592089771215006,0.9644905422812622,0.8159840109640178,0.16531852891843943,1.2979099510491812,0.00016138253062505156,1.0250284988243046,-0.009541263596351972,-4.140738344258383,0.9456903283033424,-0.7421303761500565,-0.581452965474068,0.601348050584207,-1.3234996817250413,-0.4134694000629877,0.3489786003459422,0.635179767409182,0.027458065091876427,-0.4066724823053316,-0.04002735959493002,-0.3860249687763786,-0.07808644269739032,1.6270936741762716,0.17392735786397448
2023-06-28 00:00:00+00:00,-0.3261516587178129,0.24571310133754903,1.5923305264846461,-0.30090528444108994,-0.7622571245493641,0.018602331718155982,-0.06978402998216628,-0.5804297252195967,-0.0630789113151858,-2.776609696801967,1.1339877722534497,-0.7216688423706049,0.3430788051982701,1.3525158132128656,0.8111370870225514,0.30011132040114713,1.2429074258672779,0.9199888571257915,1.454738972087241,0.13555485981496623,-0.025896602265055003,0.7060260474232681,-0.8152907056882234,-1.7984369686388844,0.9028215321958767,-2.093190854283705,-0.7715551823729284,0.3422919669168158,0.10814945709731785,-0.48588194988731837,-0.19900459618929678,0.2137861155736829,-0.8516622869591539,-0.5848511065553801,1.663525408258527,-0.2606118737516609
2023-06-29 00:00:00+00:00,-0.14383492137658296,0.63831249612941,1.2530526167138505,0.18025592296510662,-0.0816390852160735,-0.03972403733298292,0.463590640031398,-0.3914168457916907,0.2710250225658817,-1.2229919962513456,1.1368072640787947,-0.6954789386940089,0.5014245269420299,1.0098898119485655,0.49933077645984775,0.3468749765729383,1.002399902826854,0.15888917697921814,1.3548927624960956,-0.10137454866140044,-0.0714780679347348,0.6442599540311452,-0.44631421617033923,-0.32051687604902246,0.33311674294894905,-3.2987398233584297,-0.351928989004096,0.42641868763437046,0.37604274725294307,-0.46134282507057967,-0.21873737335931465,0.09586848222957768,-3.2987398233584297,-0.6357139087148553,1.0029818544081783,0.08453791112872153
2023-06-30 00:00:00+00:00,-0.1622589900493461,0.128167837620101,1.7414443164842992,-0.19311300498192313,-0.44963817618170293,-0.3327808082627873,0.010268576195683166,-0.8129225368054186,-0.2902507876917002,-2.127056837231928,1.144140550494655,-1.6327203954941079,0.4552894238310129,1.4126835240408473,0.9486292794140985,0.11933760970921484,1.4348042302499642,0.6183721359412984,1.151312199313535,-0.22964838241045799,0.009604836570522,1.4039571971854543,-1.0220458510831947,-1.2501782639993038,0.056643279389087156,-2.341666649046123,-1.4694021352237665,0.41301547065481103,0.7067190313465954,-0.2039918331327287,-0.31642968985631487,0.20472558763193868,-0.5576045645233306,-0.15803197004207878,1.3930196166947444,0.19760617324835428
2023-07-01 00:00:00+00:00,-0.13479122293874918,-0.2262572877561682,1.503684372365209,-1.039857984398072,-1.115818218377652,-0.4022484269220758,-0.037411120915001116,-0.9109497458381455,-0.31248817831384373,-2.498747047597297,1.2726314324204555,-1.2225099657902605,0.653305090198294,1.2064888531326918,0.3585905424954386,0.4128537210476825,1.4278873503737255,0.4753508895736064,1.3537346661481353,0.1942800038939181,0.26396658577352194,1.024881865915336,-1.5742915039919807,-1.0193534776252884,-0.34507779880836664,-1.0985306100178844,-1.5925215462995497,0.5327709759789011,1.0541712330226112,-0.45514383327523394,0.45214251373280023,0.4196324905526265,-0.606326551279335,-0.1505917811466543,1.5281768966449896,0.608366818021633
2023-07-02 00:00:00+00:00,-0.25878354773009166,0.09256989028669105,1.6750750962911138,-0.41373941576866324,-0.6147100734922804,-0.1215157584281568,0.00942223883414949,-0.6502018418537887,-2.129224282624586,-1.9032888706400046,1.3162751556807568,-0.9414974208546756,0.5036095227904835,0.7414673648508412,0.5722387876099252,0.17248331356743912,1.5433807653081553,0.0853949253435742,1.1437434983881343,-0.028173510506070306,-1.8404650506449387,1.0202044327000428,-0.6649134886711192,-0.40832264828335074,-0.23481258314489337,-0.4763557165787755,-2.0636819134301643,0.6891347807841529,1.3718453044133136,-0.25543237044030676,0.34751965043211974,0.4587017099755498,-0.8148355172317479,-0.07839316067567974,1.3727196722351802,0.7825610615077061
