datetime,0x,1inch,aave,alchemix,ampleforth,api3,bancor,band-protocol,coin98,cow-protocol,crvusd,dia-data,dydx,frax,frax-share,injective-protocol,lido-dao,liquity,liquity-usd,loopring,magic-internet-money,maker,marlin,melon,olympus,orbs,orion-protocol,pendle,rocket-pool,spell-token,ssv-network,sushi,tellor,uma,uniswap,yearn-finance
2023-06-23 00:00:00+00:00,-0.43851897604761836,0.3327393816959301,-0.7121272327317318,-1.097756411603506,-1.097756411603506,-0.7121272327317318,0.2207184595082692,0.9376146742364626,-1.7569938471593938,0.523592981592012,-0.22629192434068118,0.879955895064157,0.09371961235306013,0.7529570479089477,0.09371961235306013,1.7273411574847535,0.3327393816959301,-0.7121272327317318,-0.05288979717584425,1.6512142528077052,-0.43851897604761836,1.5089978237404906,-0.43851897604761836,-0.05288979717584425,-0.7121272327317318,-1.7569938471593938,-0.22629192434068118,-0.22629192434068118,0.09371961235306013,1.0921829467710942,-1.7569938471593938,0.3327393816959301,-1.097756411603506,1.5968521097923505,2.0542949044107246,-0.7121272327317318
2023-06-24 00:00:00+00:00,-1.417493478283597,-0.4311556638132118,0.19115421040879815,-1.417493478283597,0.8134640846308083,-1.417493478283597,0.027465302398308716,0.8853266972789163,-0.7951836040615871,0.027465302398308716,-0.4311556638132118,0.9518610843806212,0.5551821506571736,1.071746018604443,0.027465302398308716,1.1774920248791834,0.5551821506571736,-0.17287372983957702,-0.4311556638132118,2.000140931339079,-0.17287372983957702,1.694055892826453,-0.4311556638132118,-0.7951836040615871,-0.7951836040615871,-0.7951836040615871,-1.417493478283597,-0.17287372983957702,0.8853266972789163,0.4494361443824329,-1.417493478283597,0.3295512101586113,-1.417493478283597,0.9518610843806212,2.1299464457229367,-0.7951836040615871
2023-06-25 00:00:00+00:00,-0.24892125107312316,-0.47724853700398434,1.3762900294247373,-0.24892125107312316,1.2666429750673898,-0.7990577720563973,0.8001289070906709,1.028456193021532,-1.3491942930396714,0.07288798397928971,-0.0718168489450163,0.9877457705953131,-1.3491942930396714,0.623024504962564,-0.24892125107312316,1.7232975469291125,-0.0718168489450163,0.07288798397928971,-1.3491942930396714,1.4726116210410247,-0.47724853700398434,1.1041019032002626,0.07288798397928971,-0.24892125107312316,-1.3491942930396714,-1.3491942930396714,-1.3491942930396714,-0.47724853700398434,0.8001289070906709,0.6865527396067966,-1.3491942930396714,0.39469721903170274,-1.3491942930396714,0.5539653822169882,1.9264265504080116,-0.7990577720563973
2023-06-26 00:00:00+00:00,-1.109920019850142,0.027147606218628134,0.2552526089594215,-0.7419004826155748,0.6562811605590573,-0.7419004826155748,-0.11276692827514566,0.35088285540924624,-0.7419004826155748,-0.11276692827514566,1.2524057005344176,1.2854147148994868,0.35088285540924624,1.0665244903808058,0.5163666260652837,0.8325064513596849,-0.4807864655097126,-0.7419004826155748,-0.7419004826155748,1.5861703098810267,0.4373909360403763,1.5625937152631229,-0.7419004826155748,-1.7390535741905713,0.4373909360403763,-0.7419004826155748,-1.7390535741905713,-0.27825069893118337,0.9334601609226935,0.4373909360403763,-1.7390535741905713,0.027147606218628134,-0.7419004826155748,1.3172652761922943,1.653434252134054,-1.7390535741905713
2023-06-27 00:00:00+00:00,-0.20149116471486322,0.3276433105649873,0.5866190776990404,-1.6503315963587646,0.3276433105649873,-0.6613441428968886,0.3276433105649873,0.22161323453512896,-1.6503315963587646,-0.40236837576283546,-0.20149116471486322,1.5241516596556803,1.090393702046532,1.1322717260521948,0.3276433105649873,0.4224904455831016,0.10140624858465598,-0.40236837576283546,-1.6503315963587646,1.7764837422088884,0.22161323453512896,1.5756065311609162,-0.03736253259892418,-0.20149116471486322,-0.40236837576283546,-1.6503315963587646,-1.6503315963587646,-1.0263499860608,-0.03736253259892418,0.4224904455831016,,-0.03736253259892418,-1.0263499860608,1.349369469180585,1.8156296998541694,-0.6613441428968886
2023-06-28 00:00:00+00:00,-0.44696902888212897,-0.44696902888212897,0.265989045978588,-0.6998949310690661,0.3586204819611109,-1.0563739684994244,-1.0563739684994244,0.6544419882614071,-1.66577890811672,0.3586204819611109,0.5189149481655251,1.324504459008765,0.9229291017120166,1.1283198877828209,0.3586204819611109,0.3586204819611109,0.04503704864411162,-1.0563739684994244,-0.44696902888212897,1.4345460774606782,0.04503704864411162,1.484798925213179,0.265989045978588,-1.66577890811672,-0.6998949310690661,-1.66577890811672,,-0.09048999145177056,0.4424158085491053,0.3586204819611109,-1.0563739684994244,0.6544419882614071,-1.66577890811672,1.4082997855967592,2.030925808707328,-0.6998949310690661
2023-06-29 00:00:00+00:00,-0.5693961729819451,0.16934002449705668,0.4803153073815488,-0.31857391764332316,-0.12402106168014597,-0.5693961729819451,-0.12402106168014597,0.992790678864516,-1.5272466557667121,0.5634136876577729,0.9429557963891155,1.5212641704425396,0.4803153073815488,0.3884543098028218,-0.9229102867050177,0.5634136876577729,-0.31857391764332316,-1.5272466557667121,-0.31857391764332316,1.7105168697633835,0.16934002449705668,1.6442668028067513,0.5634136876577729,-1.5272466557667121,-0.9229102867050177,-1.5272466557667121,,0.03494019607974924,0.03494019607974924,0.28576245141837125,-0.9229102867050177,-0.9229102867050177,-1.5272466557667121,1.2792045324064203,2.164356834767167,-0.31857391764332316
2023-06-30 00:00:00+00:00,-0.5523909962980097,-0.08877254495594994,0.9668874533498653,-1.549476702654417,-0.2912946246522759,-0.9203856636533464,-0.9203856636533464,1.334882120705202,-1.549476702654417,0.7057910817041314,-1.549476702654417,1.3719316127425172,0.33779641434879454,0.7784367643917914,-0.5523909962980097,0.7784367643917914,-0.2912946246522759,-0.9203856636533464,-0.08877254495594994,2.070871455415875,-0.08877254495594994,1.537404200401528,-0.2912946246522759,-0.2912946246522759,-0.2912946246522759,0.07670004270306073,-0.08877254495594994,0.33779641434879454,-0.9203856636533464,0.5403184940451209,-1.549476702654417,-0.08877254495594994,-0.9203856636533464,1.537404200401528,1.9826869468695583,-0.5523909962980097
2023-07-01 00:00:00+00:00,-1.1919970439804977,0.2717511442561742,0.6992090508073069,-1.1919970439804977,-0.19283346352250727,-1.1919970439804977,-0.19283346352250727,0.5777652022954634,,0.5777652022954634,0.4375685680734275,1.2709147247141646,0.06880701921137213,0.5777652022954634,0.06880701921137213,0.9021531758521094,0.2717511442561742,-0.5615950123845628,-1.1919970439804977,1.8385692654873331,0.06880701921137213,1.6192377081716032,-0.5615950123845628,-1.1919970439804977,-0.5615950123845628,-1.1919970439804977,-1.1919970439804977,0.06880701921137213,0.8063301169354831,1.0679705996693625,-1.1919970439804977,-1.1919970439804977,-1.1919970439804977,1.0679705996693625,2.2900676347638593,-0.5615950123845628
2023-07-02 00:00:00+00:00,-1.2976090890447656,-0.672540837035096,0.31816890279155174,-1.2976090890447656,-0.04747258502542645,-1.2976090890447656,0.8647717857638318,0.15375444651862016,,0.6838103906085302,0.15375444651862016,1.5683054068108913,0.577595666984243,0.8647717857638318,-0.04747258502542645,1.4478890846831711,-1.2976090890447656,-0.30689934921811773,-1.2976090890447656,1.7389605998758213,-0.30689934921811773,1.144464186345268,-0.672540837035096,-0.672540837035096,-0.672540837035096,-0.672540837035096,-1.2976090890447656,-0.04747258502542645,0.577595666984243,0.7788226985282901,-1.2976090890447656,0.9432371548012215,-1.2976090890447656,1.0822475968661927,1.9085428804199092,-0.30689934921811773
